Tiempo_ms,PWM,RPM
7408,60,8250.00
7412,60,8250.00
7416,60,8250.00
7420,60,8250.00
7424,60,8250.00
7428,60,9000.00
7432,60,8250.00
7436,60,8250.00
7440,60,8250.00
7444,60,8250.00
7448,60,8250.00
7452,60,8250.00
7456,60,9000.00
7460,60,8250.00
7464,60,8250.00
7468,60,8250.00
7472,60,8250.00
7476,60,8250.00
7480,60,8250.00
7484,60,9000.00
7488,60,8250.00
7492,60,8250.00
7496,60,8250.00
7500,60,8250.00
7504,60,9000.00
7508,60,7500.00
7512,60,9000.00
7516,60,8250.00
7520,60,8250.00
7524,60,8250.00
7528,60,8250.00
7532,60,9000.00
7536,60,8250.00
7540,60,8250.00
7544,60,8250.00
7548,60,8250.00
7552,60,8250.00
7556,60,9000.00
7560,60,8250.00
7564,60,8250.00
7568,60,8250.00
7572,60,8250.00
7576,60,8250.00
7580,60,8250.00
7584,60,9000.00
7588,60,8250.00
7592,60,8250.00
7596,60,8250.00
7600,60,8250.00
7604,60,9000.00
7608,60,8250.00
7612,60,8250.00
7616,60,8250.00
7620,60,8250.00
7624,60,8250.00
7628,60,9000.00
7632,60,8250.00
7636,60,8250.00
7640,60,8250.00
7644,60,8250.00
7648,60,9000.00
7652,60,8250.00
7656,60,8250.00
7660,60,8250.00
7664,60,8250.00
7668,60,8250.00
7672,60,8250.00
7676,60,9000.00
7680,60,8250.00
7684,60,8250.00
7688,60,8250.00
7692,60,8250.00
7696,60,9000.00
7700,60,8250.00
7704,60,8250.00
7708,60,8250.00
7712,60,8250.00
7716,60,8250.00
7720,60,9000.00
7724,60,8250.00
7728,60,8250.00
7732,60,8250.00
7736,60,8250.00
7740,60,9000.00
7744,60,8250.00
7748,60,8250.00
7752,60,8250.00
7756,60,8250.00
7760,60,9000.00
7764,60,8250.00
7768,60,8250.00
7772,60,8250.00
7776,60,8250.00
7780,60,8250.00
7784,60,9000.00
7788,60,8250.00
7792,60,8250.00
7796,60,8250.00
7800,60,8250.00
7804,60,9000.00
7808,60,8250.00
7812,60,8250.00
7816,60,8250.00
7820,60,9000.00
7824,60,8250.00
7828,60,8250.00
7832,60,8250.00
7836,60,8250.00
7840,60,9000.00
7844,60,8250.00
7848,60,8250.00
7852,60,8250.00
7856,60,8250.00
7860,60,8250.00
7864,60,9000.00
7868,60,8250.00
7872,60,8250.00
7876,60,8250.00
7880,60,8250.00
7884,60,9000.00
7888,60,8250.00
7892,60,8250.00
7896,60,8250.00
7900,60,8250.00
7904,60,9000.00
7908,60,8250.00
7912,60,8250.00
7916,60,8250.00
7920,60,8250.00
7924,60,9000.00
7928,60,8250.00
7932,60,8250.00
7936,60,8250.00
7940,60,8250.00
7944,60,8250.00
7948,60,9000.00
7952,60,8250.00
7956,60,8250.00
7960,60,8250.00
7964,60,9000.00
7968,60,8250.00
7972,60,8250.00
7976,60,8250.00
7980,60,8250.00
7984,60,9000.00
7988,60,8250.00
7992,60,8250.00
7996,60,8250.00
8000,80,8250.00
8004,80,9000.00
8008,80,8250.00
8012,80,8250.00
8016,80,9000.00
8020,80,8250.00
8024,80,9000.00
8028,80,8250.00
8032,80,9000.00
8036,80,8250.00
8040,80,9000.00
8044,80,9000.00
8048,80,9000.00
8052,80,9000.00
8056,80,8250.00
8060,80,9750.00
8064,80,8250.00
8068,80,9000.00
8072,80,9750.00
8076,80,8250.00
8080,80,9750.00
8084,80,9000.00
8088,80,9000.00
8092,80,9000.00
8096,80,9750.00
8100,80,9000.00
8104,80,9000.00
8108,80,9750.00
8112,80,9000.00
8116,80,9750.00
8120,80,9000.00
8124,80,9750.00
8128,80,9000.00
8132,80,9750.00
8136,80,9750.00
8140,80,9000.00
8144,80,9750.00
8148,80,9750.00
8152,80,9000.00
8156,80,9750.00
8160,80,9750.00
8164,80,9750.00
8168,80,9750.00
8172,80,9000.00
8176,80,10500.00
8180,80,9000.00
8184,80,9750.00
8188,80,10500.00
8192,80,9000.00
8196,80,9750.00
8200,80,10500.00
8204,80,9750.00
8208,80,9750.00
8212,80,9750.00
8216,80,9750.00
8220,80,9750.00
8224,80,10500.00
8228,80,9750.00
8232,80,9750.00
8236,80,9750.00
8240,80,9750.00
8244,80,10500.00
8248,80,9750.00
8252,80,9750.00
8256,80,10500.00
8260,80,9750.00
8264,80,9750.00
8268,80,10500.00
8272,80,9750.00
8276,80,10500.00
8280,80,9750.00
8284,80,10500.00
8288,80,10500.00
8292,80,10500.00
8296,80,9750.00
8300,80,10500.00
8304,80,9750.00
8308,80,10500.00
8312,80,10500.00
8316,80,9750.00
8320,80,10500.00
8324,80,9750.00
8328,80,10500.00
8332,80,10500.00
8336,80,9750.00
8340,80,10500.00
8344,80,10500.00
8348,80,10500.00
8352,80,9750.00
8356,80,10500.00
8360,80,10500.00
8364,80,9750.00
8368,80,10500.00
8372,80,10500.00
8376,80,10500.00
8380,80,9750.00
8384,80,10500.00
8388,80,10500.00
8392,80,10500.00
8396,80,10500.00
8400,80,10500.00
8404,80,9750.00
8408,80,11250.00
8412,80,10500.00
8416,80,10500.00
8420,80,10500.00
8424,80,10500.00
8428,80,9750.00
8432,80,10500.00
8436,80,10500.00
8440,80,10500.00
8444,80,10500.00
8448,80,10500.00
8452,80,10500.00
8456,80,10500.00
8460,80,11250.00
8464,80,10500.00
8468,80,10500.00
8472,80,10500.00
8476,80,10500.00
8480,80,10500.00
8484,80,9750.00
8488,80,11250.00
8492,80,9750.00
8496,80,10500.00
8500,80,10500.00
8504,80,10500.00
8508,80,10500.00
8512,80,10500.00
8516,80,10500.00
8520,80,10500.00
8524,80,11250.00
8528,80,11250.00
8532,80,10500.00
8536,80,9750.00
8540,80,11250.00
8544,80,10500.00
8548,80,10500.00
8552,80,10500.00
8556,80,10500.00
8560,80,10500.00
8564,80,10500.00
8568,80,10500.00
8572,80,10500.00
8576,80,10500.00
8580,80,10500.00
8584,80,10500.00
8588,80,10500.00
8592,80,10500.00
8596,80,10500.00
8600,80,11250.00
8604,80,9750.00
8608,80,11250.00
8612,80,10500.00
8616,80,10500.00
8620,80,10500.00
8624,80,10500.00
8628,80,10500.00
8632,80,10500.00
8636,80,11250.00
8640,80,10500.00
8644,80,10500.00
8648,80,10500.00
8652,80,10500.00
8656,80,10500.00
8660,80,10500.00
8664,80,10500.00
8668,80,10500.00
8672,80,10500.00
8676,80,11250.00
8680,80,10500.00
8684,80,10500.00
8688,80,10500.00
8692,80,10500.00
8696,80,10500.00
8700,80,11250.00
8704,80,10500.00
8708,80,10500.00
8712,80,10500.00
8716,80,10500.00
8720,80,11250.00
8724,80,10500.00
8728,80,10500.00
8732,80,10500.00
8736,80,10500.00
8740,80,10500.00
8744,80,10500.00
8748,80,11250.00
8752,80,10500.00
8756,80,10500.00
8760,80,10500.00
8764,80,10500.00
8768,80,10500.00
8772,80,11250.00
8776,80,10500.00
8780,80,10500.00
8784,80,10500.00
8788,80,11250.00
8792,80,10500.00
8796,80,10500.00
8800,80,10500.00
8804,80,10500.00
8808,80,10500.00
8812,80,11250.00
8816,80,10500.00
8820,80,10500.00
8824,80,10500.00
8828,80,10500.00
8832,80,11250.00
8836,80,10500.00
8840,80,10500.00
8844,80,10500.00
8848,80,10500.00
8852,80,11250.00
8856,80,10500.00
8860,80,10500.00
8864,80,10500.00
8868,80,11250.00
8872,80,10500.00
8876,80,10500.00
8880,80,10500.00
8884,80,10500.00
8888,80,11250.00
8892,80,10500.00
8896,80,10500.00
8900,80,10500.00
8904,80,10500.00
8908,80,11250.00
8912,80,10500.00
8916,80,10500.00
8920,80,10500.00
8924,80,11250.00
8928,80,10500.00
8932,80,10500.00
8936,80,10500.00
8940,80,10500.00
8944,80,11250.00
8948,80,10500.00
8952,80,10500.00
8956,80,10500.00
8960,80,10500.00
8964,80,11250.00
8968,80,10500.00
8972,80,10500.00
8976,80,10500.00
8980,80,11250.00
8984,80,10500.00
8988,80,10500.00
8992,80,10500.00
8996,80,11250.00
9000,80,10500.00
9004,80,10500.00
9008,80,10500.00
9012,80,10500.00
9016,80,11250.00
9020,80,10500.00
9024,80,10500.00
9028,80,10500.00
9032,80,10500.00
9036,80,11250.00
9040,80,10500.00
9044,80,10500.00
9048,80,10500.00
9052,80,11250.00
9056,80,10500.00
9060,80,10500.00
9064,80,10500.00
9068,80,11250.00
9072,80,10500.00
9076,80,10500.00
9080,80,10500.00
9084,80,10500.00
9088,80,11250.00
9092,80,10500.00
9096,80,10500.00
9100,80,10500.00
9104,80,11250.00
9108,80,10500.00
9112,80,10500.00
9116,80,10500.00
9120,80,11250.00
9124,80,10500.00
9128,80,10500.00
9132,80,10500.00
9136,80,11250.00
9140,80,10500.00
9144,80,10500.00
9148,80,10500.00
9152,80,10500.00
9156,80,11250.00
9160,80,10500.00
9164,80,10500.00
9168,80,10500.00
9172,80,11250.00
9176,80,10500.00
9180,80,10500.00
9184,80,10500.00
9188,80,11250.00
9192,80,10500.00
9196,80,10500.00
9200,80,10500.00
9204,80,11250.00
9208,80,10500.00
9212,80,10500.00
9216,80,10500.00
9220,80,10500.00
9224,80,10500.00
9228,80,11250.00
9232,80,10500.00
9236,80,10500.00
9240,80,10500.00
9244,80,11250.00
9248,80,10500.00
9252,80,10500.00
9256,80,10500.00
9260,80,11250.00
9264,80,10500.00
9268,80,10500.00
9272,80,10500.00
9276,80,11250.00
9280,80,10500.00
9284,80,10500.00
9288,80,10500.00
9292,80,10500.00
9296,80,11250.00
9300,80,10500.00
9304,80,10500.00
9308,80,10500.00
9312,80,11250.00
9316,80,10500.00
9320,80,10500.00
9324,80,10500.00
9328,80,11250.00
9332,80,10500.00
9336,80,10500.00
9340,80,10500.00
9344,80,10500.00
9348,80,10500.00
9352,80,11250.00
9356,80,10500.00
9360,80,10500.00
9364,80,10500.00
9368,80,11250.00
9372,80,10500.00
9376,80,10500.00
9380,80,10500.00
9384,80,11250.00
9388,80,10500.00
9392,80,10500.00
9396,80,10500.00
9400,80,11250.00
9404,80,10500.00
9408,80,10500.00
9412,80,10500.00
9416,80,10500.00
9420,80,11250.00
9424,80,10500.00
9428,80,10500.00
9432,80,10500.00
9436,80,11250.00
9440,80,10500.00
9444,80,10500.00
9448,80,10500.00
9452,80,10500.00
9456,80,11250.00
9460,80,10500.00
9464,80,10500.00
9468,80,10500.00
9472,80,10500.00
9476,80,11250.00
9480,80,10500.00
9484,80,10500.00
9488,80,10500.00
9492,80,11250.00
9496,80,10500.00
9500,80,10500.00
9504,80,10500.00
9508,80,11250.00
9512,80,10500.00
9516,80,10500.00
9520,80,10500.00
9524,80,10500.00
9528,80,11250.00
9532,80,10500.00
9536,80,10500.00
9540,80,10500.00
9544,80,10500.00
9548,80,11250.00
9552,80,10500.00
9556,80,10500.00
9560,80,10500.00
9564,80,11250.00
9568,80,10500.00
9572,80,10500.00
9576,80,10500.00
9580,80,11250.00
9584,80,10500.00
9588,80,10500.00
9592,80,10500.00
9596,80,10500.00
9600,80,11250.00
9604,80,10500.00
9608,80,10500.00
9612,80,10500.00
9616,80,11250.00
9620,80,10500.00
9624,80,10500.00
9628,80,10500.00
9632,80,10500.00
9636,80,11250.00
9640,80,10500.00
9644,80,10500.00
9648,80,10500.00
9652,80,10500.00
9656,80,11250.00
9660,80,10500.00
9664,80,10500.00
9668,80,10500.00
9672,80,11250.00
9676,80,10500.00
9680,80,10500.00
9684,80,10500.00
9688,80,11250.00
9692,80,10500.00
9696,80,10500.00
9700,80,10500.00
9704,80,10500.00
9708,80,10500.00
9712,80,11250.00
9716,80,10500.00
9720,80,10500.00
9724,80,10500.00
9728,80,11250.00
9732,80,10500.00
9736,80,10500.00
9740,80,10500.00
9744,80,11250.00
9748,80,10500.00
9752,80,10500.00
9756,80,10500.00
9760,80,10500.00
9764,80,11250.00
9768,80,10500.00
9772,80,10500.00
9776,80,10500.00
9780,80,10500.00
9784,80,11250.00
9788,80,10500.00
9792,80,10500.00
9796,80,10500.00
9800,80,11250.00
9804,80,10500.00
9808,80,10500.00
9812,80,10500.00
9816,80,10500.00
9820,80,11250.00
9824,80,10500.00
9828,80,10500.00
9832,80,10500.00
9836,80,10500.00
9840,80,11250.00
9844,80,10500.00
9848,80,10500.00
9852,80,10500.00
9856,80,11250.00
9860,80,10500.00
9864,80,10500.00
9868,80,10500.00
9872,80,10500.00
9876,80,11250.00
9880,80,10500.00
9884,80,10500.00
9888,80,10500.00
9892,80,10500.00
9896,80,11250.00
9900,80,10500.00
9904,80,10500.00
9908,80,10500.00
9912,80,11250.00
9916,80,10500.00
9920,80,10500.00
9924,80,10500.00
9928,80,10500.00
9932,80,11250.00
9936,80,10500.00
9940,80,10500.00
9944,80,10500.00
9948,80,10500.00
9952,80,11250.00
9956,80,10500.00
9960,80,10500.00
9964,80,10500.00
9968,80,11250.00
9972,80,10500.00
9976,80,10500.00
9980,80,10500.00
9984,80,10500.00
9988,80,11250.00
9992,80,10500.00
9996,80,10500.00
10000,100,10500.00
10004,100,11250.00
10008,100,10500.00
10012,100,10500.00
10016,100,11250.00
10020,100,11250.00
10024,100,11250.00
10028,100,11250.00
10032,100,12000.00
10036,100,11250.00
10040,100,12000.00
10044,100,12000.00
10048,100,11250.00
10052,100,12000.00
10056,100,12000.00
10060,100,12750.00
10064,100,12000.00
10068,100,12000.00
10072,100,12000.00
10076,100,12750.00
10080,100,12750.00
10084,100,12750.00
10088,100,12000.00
10092,100,12750.00
10096,100,12750.00
10100,100,12750.00
10104,100,12750.00
10108,100,12750.00
10112,100,14250.00
10116,100,12750.00
10120,100,12750.00
10124,100,12750.00
10128,100,13500.00
10132,100,12750.00
10136,100,13500.00
10140,100,13500.00
10144,100,12750.00
10148,100,13500.00
10152,100,12750.00
10156,100,13500.00
10160,100,13500.00
10164,100,13500.00
10168,100,13500.00
10172,100,12750.00
10176,100,13500.00
10180,100,13500.00
10184,100,13500.00
10188,100,13500.00
10192,100,13500.00
10196,100,13500.00
10200,100,13500.00
10204,100,14250.00
10208,100,13500.00
10212,100,13500.00
10216,100,13500.00
10220,100,13500.00
10224,100,14250.00
10228,100,13500.00
10232,100,13500.00
10236,100,13500.00
10240,100,14250.00
10244,100,13500.00
10248,100,13500.00
10252,100,14250.00
10256,100,13500.00
10260,100,14250.00
10264,100,13500.00
10268,100,14250.00
10272,100,13500.00
10276,100,14250.00
10280,100,14250.00
10284,100,13500.00
10288,100,14250.00
10292,100,13500.00
10296,100,14250.00
10300,100,13500.00
10304,100,14250.00
10308,100,14250.00
10312,100,13500.00
10316,100,14250.00
10320,100,13500.00
10324,100,14250.00
10328,100,13500.00
10332,100,14250.00
10336,100,13500.00
10340,100,14250.00
10344,100,14250.00
10348,100,13500.00
10352,100,14250.00
10356,100,14250.00
10360,100,14250.00
10364,100,13500.00
10368,100,14250.00
10372,100,14250.00
10376,100,13500.00
10380,100,14250.00
10384,100,13500.00
10388,100,14250.00
10392,100,14250.00
10396,100,13500.00
10400,100,14250.00
10404,100,14250.00
10408,100,14250.00
10412,100,14250.00
10416,100,14250.00
10420,100,14250.00
10424,100,13500.00
10428,100,14250.00
10432,100,15000.00
10436,100,14250.00
10440,100,13500.00
10444,100,15750.00
10448,100,14250.00
10452,100,13500.00
10456,100,14250.00
10460,100,14250.00
10464,100,13500.00
10468,100,14250.00
10472,100,14250.00
10476,100,14250.00
10480,100,14250.00
10484,100,13500.00
10488,100,14250.00
10492,100,14250.00
10496,100,14250.00
10500,100,13500.00
10504,100,14250.00
10508,100,14250.00
10512,100,14250.00
10516,100,13500.00
10520,100,15750.00
10524,100,14250.00
10528,100,13500.00
10532,100,14250.00
10536,100,14250.00
10540,100,14250.00
10544,100,14250.00
10548,100,14250.00
10552,100,13500.00
10556,100,14250.00
10560,100,14250.00
10564,100,14250.00
10568,100,13500.00
10572,100,14250.00
10576,100,14250.00
10580,100,14250.00
10584,100,13500.00
10588,100,15000.00
10592,100,14250.00
10596,100,14250.00
10600,100,13500.00
10604,100,14250.00
10608,100,14250.00
10612,100,14250.00
10616,100,14250.00
10620,100,15000.00
10624,100,14250.00
10628,100,13500.00
10632,100,15000.00
10636,100,14250.00
10640,100,14250.00
10644,100,13500.00
10648,100,14250.00
10652,100,14250.00
10656,100,15000.00
10660,100,13500.00
10664,100,14250.00
10668,100,14250.00
10672,100,14250.00
10676,100,14250.00
10680,100,14250.00
10684,100,14250.00
10688,100,14250.00
10692,100,14250.00
10696,100,15000.00
10700,100,14250.00
10704,100,13500.00
10708,100,14250.00
10712,100,14250.00
10716,100,14250.00
10720,100,13500.00
10724,100,14250.00
10728,100,14250.00
10732,100,14250.00
10736,100,14250.00
10740,100,14250.00
10744,100,14250.00
10748,100,14250.00
10752,100,15000.00
10756,100,14250.00
10760,100,14250.00
10764,100,14250.00
10768,100,13500.00
10772,100,14250.00
10776,100,14250.00
10780,100,15000.00
10784,100,13500.00
10788,100,14250.00
10792,100,14250.00
10796,100,14250.00
10800,100,14250.00
10804,100,13500.00
10808,100,14250.00
10812,100,14250.00
10816,100,15000.00
10820,100,14250.00
10824,100,14250.00
10828,100,14250.00
10832,100,15000.00
10836,100,14250.00
10840,100,14250.00
10844,100,13500.00
10848,100,14250.00
10852,100,14250.00
10856,100,14250.00
10860,100,14250.00
10864,100,14250.00
10868,100,14250.00
10872,100,14250.00
10876,100,14250.00
10880,100,14250.00
10884,100,14250.00
10888,100,14250.00
10892,100,14250.00
10896,100,14250.00
10900,100,14250.00
10904,100,15000.00
10908,100,13500.00
10912,100,14250.00
10916,100,14250.00
10920,100,15000.00
10924,100,13500.00
10928,100,14250.00
10932,100,14250.00
10936,100,14250.00
10940,100,14250.00
10944,100,14250.00
10948,100,13500.00
10952,100,15750.00
10956,100,15000.00
10960,100,15750.00
10964,100,15000.00
10968,100,15000.00
10972,100,14250.00
10976,100,15000.00
10980,100,14250.00
10984,100,14250.00
10988,100,13500.00
10992,100,14250.00
10996,100,14250.00
11000,100,14250.00
11004,100,14250.00
11008,100,13500.00
11012,100,14250.00
11016,100,14250.00
11020,100,15000.00
11024,100,14250.00
11028,100,15000.00
11032,100,14250.00
11036,100,14250.00
11040,100,14250.00
11044,100,15000.00
11048,100,14250.00
11052,100,13500.00
11056,100,14250.00
11060,100,14250.00
11064,100,14250.00
11068,100,14250.00
11072,100,13500.00
11076,100,15750.00
11080,100,14250.00
11084,100,14250.00
11088,100,14250.00
11092,100,14250.00
11096,100,14250.00
11100,100,14250.00
11104,100,14250.00
11108,100,15000.00
11112,100,14250.00
11116,100,14250.00
11120,100,14250.00
11124,100,15000.00
11128,100,15000.00
11132,100,13500.00
11136,100,15000.00
11140,100,14250.00
11144,100,14250.00
11148,100,14250.00
11152,100,14250.00
11156,100,14250.00
11160,100,15000.00
11164,100,13500.00
11168,100,14250.00
11172,100,14250.00
11176,100,14250.00
11180,100,13500.00
11184,100,14250.00
11188,100,15000.00
11192,100,14250.00
11196,100,15000.00
11200,100,13500.00
11204,100,14250.00
11208,100,14250.00
11212,100,14250.00
11216,100,14250.00
11220,100,14250.00
11224,100,14250.00
11228,100,13500.00
11232,100,14250.00
11236,100,14250.00
11240,100,14250.00
11244,100,14250.00
11248,100,13500.00
11252,100,14250.00
11256,100,14250.00
11260,100,14250.00
11264,100,13500.00
11268,100,14250.00
11272,100,14250.00
11276,100,14250.00
11280,100,14250.00
11284,100,14250.00
11288,100,14250.00
11292,100,13500.00
11296,100,14250.00
11300,100,14250.00
11304,100,14250.00
11308,100,15000.00
11312,100,13500.00
11316,100,14250.00
11320,100,14250.00
11324,100,14250.00
11328,100,13500.00
11332,100,14250.00
11336,100,14250.00
11340,100,14250.00
11344,100,14250.00
11348,100,14250.00
11352,100,13500.00
11356,100,14250.00
11360,100,15000.00
11364,100,14250.00
11368,100,14250.00
11372,100,14250.00
11376,100,14250.00
11380,100,14250.00
11384,100,14250.00
11388,100,14250.00
11392,100,13500.00
11396,100,14250.00
11400,100,14250.00
11404,100,14250.00
11408,100,14250.00
11412,100,14250.00
11416,100,13500.00
11420,100,15000.00
11424,100,14250.00
11428,100,14250.00
11432,100,14250.00
11436,100,14250.00
11440,100,13500.00
11444,100,14250.00
11448,100,14250.00
11452,100,14250.00
11456,100,13500.00
11460,100,14250.00
11464,100,14250.00
11468,100,14250.00
11472,100,14250.00
11476,100,14250.00
11480,100,13500.00
11484,100,14250.00
11488,100,14250.00
11492,100,14250.00
11496,100,14250.00
11500,100,14250.00
11504,100,13500.00
11508,100,14250.00
11512,100,14250.00
11516,100,14250.00
11520,100,14250.00
11524,100,13500.00
11528,100,14250.00
11532,100,14250.00
11536,100,14250.00
11540,100,14250.00
11544,100,13500.00
11548,100,14250.00
11552,100,14250.00
11556,100,14250.00
11560,100,14250.00
11564,100,14250.00
11568,100,14250.00
11572,100,13500.00
11576,100,14250.00
11580,100,14250.00
11584,100,14250.00
11588,100,13500.00
11592,100,14250.00
11596,100,14250.00
11600,100,14250.00
11604,100,13500.00
11608,100,14250.00
11612,100,14250.00
11616,100,14250.00
11620,100,14250.00
11624,100,14250.00
11628,100,14250.00
11632,100,13500.00
11636,100,14250.00
11640,100,14250.00
11644,100,14250.00
11648,100,14250.00
11652,100,13500.00
11656,100,14250.00
11660,100,14250.00
11664,100,14250.00
11668,100,13500.00
11672,100,15000.00
11676,100,14250.00
11680,100,14250.00
11684,100,14250.00
11688,100,14250.00
11692,100,14250.00
11696,100,13500.00
11700,100,14250.00
11704,100,14250.00
11708,100,14250.00
11712,100,14250.00
11716,100,13500.00
11720,100,14250.00
11724,100,14250.00
11728,100,14250.00
11732,100,13500.00
11736,100,14250.00
11740,100,14250.00
11744,100,14250.00
11748,100,14250.00
11752,100,14250.00
11756,100,13500.00
11760,100,14250.00
11764,100,14250.00
11768,100,14250.00
11772,100,14250.00
11776,100,14250.00
11780,100,13500.00
11784,100,14250.00
11788,100,14250.00
11792,100,14250.00
11796,100,13500.00
11800,100,14250.00
11804,100,14250.00
11808,100,14250.00
11812,100,14250.00
11816,100,14250.00
11820,100,13500.00
11824,100,14250.00
11828,100,14250.00
11832,100,14250.00
11836,100,14250.00
11840,100,14250.00
11844,100,13500.00
11848,100,14250.00
11852,100,14250.00
11856,100,14250.00
11860,100,13500.00
11864,100,14250.00
11868,100,14250.00
11872,100,14250.00
11876,100,14250.00
11880,100,13500.00
11884,100,14250.00
11888,100,14250.00
11892,100,14250.00
11896,100,14250.00
11900,100,14250.00
11904,100,14250.00
11908,100,13500.00
11912,100,14250.00
11916,100,15750.00
11920,100,14250.00
11924,100,13500.00
11928,100,14250.00
11932,100,14250.00
11936,100,14250.00
11940,100,14250.00
11944,100,13500.00
11948,100,14250.00
11952,100,15000.00
11956,100,14250.00
11960,100,14250.00
11964,100,14250.00
11968,100,14250.00
11972,100,13500.00
11976,100,14250.00
11980,100,14250.00
11984,100,14250.00
11988,100,13500.00
11992,100,15000.00
11996,100,14250.00
12000,100,14250.00
12004,100,14250.00
12008,100,13500.00
12012,100,14250.00
12016,100,14250.00
12020,100,14250.00
12024,100,14250.00
12028,100,14250.00
12032,100,14250.00
12036,100,13500.00
12040,100,14250.00
12044,100,14250.00
12048,100,14250.00
12052,100,13500.00
12056,100,14250.00
12060,100,14250.00
12064,100,14250.00
12068,100,13500.00
12072,100,14250.00
12076,100,14250.00
12080,100,14250.00
12084,100,14250.00
12088,100,14250.00
12092,100,14250.00
12096,100,13500.00
12100,100,14250.00
12104,100,14250.00
12108,100,14250.00
12112,100,14250.00
12116,100,13500.00
12120,100,14250.00
12124,100,14250.00
12128,100,14250.00
12132,100,13500.00
12136,100,14250.00
12140,100,15000.00
12144,100,14250.00
12148,100,14250.00
12152,100,13500.00
12156,100,14250.00
12160,100,14250.00
12164,100,14250.00
12168,100,14250.00
12172,100,14250.00
12176,100,13500.00
12180,100,14250.00
12184,100,14250.00
12188,100,14250.00
12192,100,13500.00
12196,100,14250.00
12200,100,14250.00
12204,100,14250.00
12208,100,13500.00
12212,100,14250.00
12216,100,14250.00
12220,100,14250.00
12224,100,14250.00
12228,100,14250.00
12232,100,14250.00
12236,100,14250.00
12240,100,14250.00
12244,100,14250.00
12248,100,15000.00
12252,100,13500.00
12256,100,14250.00
12260,100,15000.00
12264,100,14250.00
12268,100,13500.00
12272,100,15000.00
12276,100,14250.00
12280,100,14250.00
12284,100,14250.00
12288,100,14250.00
12292,100,14250.00
12296,100,13500.00
12300,100,14250.00
12304,100,14250.00
12308,100,14250.00
12312,100,14250.00
12316,100,13500.00
12320,100,14250.00
12324,100,14250.00
12328,100,14250.00
12332,100,13500.00
12336,100,14250.00
12340,100,14250.00
12344,100,14250.00
12348,100,14250.00
12352,100,13500.00
12356,100,14250.00
12360,100,14250.00
12364,100,14250.00
12368,100,14250.00
12372,100,14250.00
12376,100,13500.00
12380,100,14250.00
12384,100,14250.00
12388,100,14250.00
12392,100,13500.00
12396,100,14250.00
12400,100,14250.00
12404,100,14250.00
12408,100,14250.00
12412,100,13500.00
12416,100,14250.00
12420,100,14250.00
12424,100,14250.00
12428,100,14250.00
12432,100,14250.00
12436,100,13500.00
12440,100,14250.00
12444,100,14250.00
12448,100,14250.00
12452,100,14250.00
12456,100,13500.00
12460,100,14250.00
12464,100,14250.00
12468,100,14250.00
12472,100,13500.00
12476,100,14250.00
12480,100,14250.00
12484,100,14250.00
12488,100,14250.00
12492,100,14250.00
12496,100,13500.00
12500,100,14250.00
12504,100,14250.00
12508,100,14250.00
12512,100,14250.00
12516,100,13500.00
12520,100,14250.00
12524,100,14250.00
12528,100,14250.00
12532,100,13500.00
12536,100,14250.00
12540,100,14250.00
12544,100,15000.00
12548,100,14250.00
12552,100,13500.00
12556,100,14250.00
12560,100,14250.00
12564,100,14250.00
12568,100,14250.00
12572,100,14250.00
12576,100,14250.00
12580,100,13500.00
12584,100,14250.00
12588,100,14250.00
12592,100,14250.00
12596,100,13500.00
12600,100,14250.00
12604,100,14250.00
12608,100,14250.00
12612,100,13500.00
12616,100,14250.00
12620,100,14250.00
12624,100,14250.00
12628,100,14250.00
12632,100,14250.00
12636,100,14250.00
12640,100,14250.00
12644,100,13500.00
12648,100,14250.00
12652,100,14250.00
12656,100,14250.00
12660,100,13500.00
12664,100,14250.00
12668,100,14250.00
12672,100,14250.00
12676,100,13500.00
12680,100,14250.00
12684,100,14250.00
12688,100,14250.00
12692,100,14250.00
12696,100,14250.00
12700,100,14250.00
12704,100,14250.00
12708,100,13500.00
12712,100,14250.00
12716,100,14250.00
12720,100,14250.00
12724,100,13500.00
12728,100,14250.00
12732,100,14250.00
12736,100,14250.00
12740,100,14250.00
12744,100,13500.00
12748,100,14250.00
12752,100,14250.00
12756,100,14250.00
12760,100,14250.00
12764,100,14250.00
12768,100,14250.00
12772,100,13500.00
12776,100,14250.00
12780,100,14250.00
12784,100,14250.00
12788,100,14250.00
12792,100,13500.00
12796,100,14250.00
12800,100,14250.00
12804,100,14250.00
12808,100,13500.00
12812,100,14250.00
12816,100,14250.00
12820,100,14250.00
12824,100,14250.00
12828,100,14250.00
12832,100,14250.00
12836,100,14250.00
12840,100,13500.00
12844,100,14250.00
12848,100,14250.00
12852,100,14250.00
12856,100,13500.00
12860,100,14250.00
12864,100,14250.00
12868,100,14250.00
12872,100,14250.00
12876,100,13500.00
12880,100,14250.00
12884,100,14250.00
12888,100,14250.00
12892,100,14250.00
12896,100,14250.00
12900,100,14250.00
12904,100,13500.00
12908,100,14250.00
12912,100,14250.00
12916,100,14250.00
12920,100,14250.00
12924,100,13500.00
12928,100,14250.00
12932,100,14250.00
12936,100,14250.00
12940,100,13500.00
12944,100,14250.00
12948,100,14250.00
12952,100,14250.00
12956,100,14250.00
12960,100,14250.00
12964,100,14250.00
12968,100,13500.00
12972,100,14250.00
12976,100,14250.00
12980,100,14250.00
12984,100,14250.00
12988,100,13500.00
12992,100,14250.00
12996,100,14250.00
